,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
176,401408636,0,False,101999502,25.0,0.0,153.0,Puff Johnson Offensive Rebound.,False,153,2305
177,401408636,2,True,101999801,23.0,2.0,153.0,Puff Johnson made Layup.,True,153,2305
178,401408636,0,False,101999901,50.0,-5.0,,End of 1st half,False,153,2305
179,401408636,0,False,102799901,25.0,0.0,153.0,Jump Ball won by North Carolina,False,153,2305
180,401408636,0,False,102806401,25.0,0.0,153.0,Caleb Love Turnover.,False,153,2305
181,401408636,2,True,102807601,24.0,2.0,2305.0,David McCormack made Dunk. Assisted by Dajuan Harris Jr..,True,153,2305
182,401408636,2,True,102814601,21.0,2.0,153.0,R.J. Davis missed Layup.,False,153,2305
183,401408636,0,False,102814602,25.0,0.0,2305.0,David McCormack Defensive Rebound.,False,153,2305
184,401408636,2,True,102815601,23.0,0.0,2305.0,Dajuan Harris Jr. missed Layup.,False,153,2305
185,401408636,0,False,102815602,25.0,0.0,2305.0,David McCormack Offensive Rebound.,False,153,2305
186,401408636,2,True,102816201,25.0,2.0,2305.0,David McCormack missed Layup.,False,153,2305
187,401408636,0,False,102816202,25.0,0.0,153.0,Brady Manek Block.,False,153,2305
188,401408636,0,False,102816203,25.0,0.0,153.0,R.J. Davis Defensive Rebound.,False,153,2305
189,401408636,0,False,102816301,25.0,0.0,2305.0,Foul on David McCormack.,False,153,2305
190,401408636,0,False,102816302,25.0,0.0,153.0,Leaky Black Turnover.,False,153,2305
191,401408636,3,True,102816801,2.0,1.0,2305.0,Ochai Agbaji missed Three Point Jumper.,False,153,2305
192,401408636,0,False,102816802,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
193,401408636,2,True,102817901,22.0,1.0,153.0,Armando Bacot missed Layup.,False,153,2305
194,401408636,0,False,102817904,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
195,401408636,2,True,102818501,27.0,3.0,2305.0,Christian Braun made Layup.,True,153,2305
196,401408636,3,True,102824601,29.0,27.0,153.0,Caleb Love missed Three Point Jumper.,False,153,2305
197,401408636,0,False,102824602,25.0,0.0,2305.0,David McCormack Defensive Rebound.,False,153,2305
198,401408636,2,True,102825801,32.0,3.0,2305.0,Christian Braun made Jumper.,True,153,2305
199,401408636,3,True,102827601,9.0,20.0,153.0,Caleb Love made Three Point Jumper. Assisted by Leaky Black.,True,153,2305
200,401408636,3,True,102829501,45.0,15.0,2305.0,Jalen Wilson missed Three Point Jumper.,False,153,2305
201,401408636,0,False,102829502,25.0,0.0,153.0,R.J. Davis Defensive Rebound.,False,153,2305
202,401408636,2,True,102835001,35.0,14.0,153.0,Caleb Love missed Jumper.,False,153,2305
203,401408636,0,False,102835002,25.0,0.0,2305.0,David McCormack Defensive Rebound.,False,153,2305
204,401408636,2,True,102836001,22.0,1.0,2305.0,Jalen Wilson made Layup. Assisted by Christian Braun.,True,153,2305
205,401408636,3,True,102836701,34.0,23.0,153.0,R.J. Davis missed Three Point Jumper.,False,153,2305
206,401408636,0,False,102836702,25.0,0.0,153.0,R.J. Davis Offensive Rebound.,False,153,2305
207,401408636,2,True,102837101,25.0,15.0,153.0,R.J. Davis missed Jumper.,False,153,2305
208,401408636,0,False,102837103,25.0,0.0,2305.0,Dajuan Harris Jr. Block.,False,153,2305
209,401408636,0,False,102837104,25.0,0.0,153.0,R.J. Davis Offensive Rebound.,False,153,2305
210,401408636,2,True,102838201,9.0,4.0,153.0,Caleb Love missed Jumper.,False,153,2305
211,401408636,0,False,102838202,25.0,0.0,153.0,Caleb Love Offensive Rebound.,False,153,2305
212,401408636,2,True,102838401,23.0,10.0,153.0,Caleb Love made Jumper.,True,153,2305
213,401408636,2,True,102839401,23.0,5.0,2305.0,Christian Braun missed Jumper.,False,153,2305
214,401408636,0,False,102839402,25.0,0.0,2305.0,Christian Braun Offensive Rebound.,False,153,2305
215,401408636,2,True,102844001,25.0,3.0,2305.0,Christian Braun made Layup.,True,153,2305
216,401408636,3,True,102844701,34.0,24.0,153.0,Caleb Love missed Three Point Jumper.,False,153,2305
217,401408636,0,False,102844702,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
218,401408636,2,True,102845901,26.0,2.0,2305.0,Jalen Wilson made Layup.,True,153,2305
219,401408636,0,False,102845902,25.0,0.0,153.0,Foul on Brady Manek.,False,153,2305
220,401408636,0,False,102845903,25.0,0.0,, Official TV Timeout,False,153,2305
221,401408636,1,True,102845904,25.0,0.0,2305.0,Jalen Wilson made Free Throw.,True,153,2305
222,401408636,3,True,102848401,5.0,17.0,153.0,Brady Manek missed Three Point Jumper.,False,153,2305
223,401408636,0,False,102848402,25.0,0.0,2305.0,Jalen Wilson Defensive Rebound.,False,153,2305
224,401408636,0,False,102854901,25.0,0.0,153.0,Foul on Leaky Black.,False,153,2305
225,401408636,1,True,102854902,25.0,0.0,2305.0,Ochai Agbaji missed Free Throw.,False,153,2305
226,401408636,0,False,102854903,25.0,0.0,2305.0,Kansas Deadball Team Rebound.,False,153,2305
